rozetka_row_id;site_category_id;site_category_name;site_category_visible;site_parent_id;rozetka_parent_id;rozetka_category_name;rozetka_exclude;products_count
4150;160821;;;;239221;"Чохли, ножни та аксесуари для ножів";0;0
3331;160853;;;;4624900;"Силові тренажери";0;0
3825;161149;;;;239221;"Точильні верстати, каміння для заточування";0;0
2451;161187;;;;2577232;Обладнання;0;0
2928;161249;;;;152460;Принадлежности;0;0
1638;162118;;;;161187;"Повітряні компресори";0;0
3025;162184;;;;4625234;"Синхронізатори та ПДУ";0;0
1348;162285;;;;152460;"Измерительная техника";0;0
2570;163892;;;;4660244;"Відбійні молотки";0;0
2867;163904;;;;4628411;"Сушарки для рушників";0;0
4215;163943;;;;2460422;"Шкільні рюкзаки та ранці";0;0
2043;163968;;;;4627851;"Металеві меблі";0;0
3221;163969;;;;163968;Сейфи;0;0
2046;163983;;;;163968;"Металеві шафи";0;0
3531;163984;;;;4656054;"Стеллажи из нержавейки";0;0
2072;164743;;;;298222;Мікрофони;0;0
3677;165692;;;;80015;"ТВ тюнери";0;0
431;165907;;;;4655445;Бетономішалки;0;0
4250;166828;;;;273291;"Штатні головні пристрої";0;0
1438;167898;;;;278669;"Камери заднього огляду";0;0
978;169823;;;;2394287;"Домашній текстиль";0;0
2507;169825;;;;169823;Ковдри;0;0
2828;169826;;;;169823;Подушки;0;0
2884;169827;;;;169823;"Постільна білизна";0;0
3356;169828;;;;299910;"Скатертини та серветки";0;0
2864;169829;;;;169823;Рушники;0;0
5652;170446;;;;83850;"Знижені в ціні товари для дому, саду";0;0
5638;173349;;;;83850;"Знижені в ціні ПК і неттопи";0;0
2751;173644;;;;169823;Пледи;0;0
2846;173873;;;;169823;Покривала;0;0
3752;173974;;;;230134;"Технічні світильники";0;0
2091;174726;;;;4660244;"Багатофункційні інструменти";0;0
1998;177055;;;;169823;Матраци;0;0
2356;177612;;;;169823;"Наматрацники та підматрацники";0;0
301;179179;;;;4630489;"Аксесуари до екшн-камер";0;0
593;180143;;;;80256;Веб-камери;0;0
463;180768;;;;4631376;"Блоки живлення для ноутбуків";0;0
3546;182006;;;;80077;"Стильні тенденції на кухні";0;0
2861;182007;;;;435964;"Мийки для підлоги";0;0
2807;182008;;;;4658962;"Підмітальні машини";0;0
3401;182187;;;;4634049;"Снігоприбиральна техніка";0;0
5641;182837;;;;83850;"Знижені в ціні проектори та аксесуари";0;0
2824;183690;;;;80256;"Підставки та столики для ноутбуків";0;0
1389;185340;;;;3423154;"Інструмент для плитки та скла";0;0
2553;185362;;;;4649292;"Ортопедичні каркаси";0;0
790;185692;;;;3647328;"Прасувальні дошки";0;0
3632;185696;;;;3647328;"Сушарки для одягу";0;0
4342;187716;;;;3423154;"Скрині та сумки для інструментів";0;0
3002;188063;;;;196455;"Пурифайеры (кулер + фильтр)";0;0
1679;189057;;;;80254;"Копіювальні апарати";0;0
3358;189145;;;;100826;"Скейтборди для дітей";0;0
922;189193;;;;100826;"Дитячі роликові ковзани";0;0
1273;189195;;;;100826;Захист;0;0
1460;189504;;;;4628772;"Карнавальні костюми";0;0
333;191644;;;;280596;Алкотестери;0;0
198;192669;;;;4631376;"Акумулятори для ноутбуків";0;0
1016;192910;;;;81203;Единоборства;0;0
253;193161;;;;4658222;"Аксесуари до метальної зброї";0;0
1646;195407;;;;1230990;"Конверти для немовлят";0;0
303;195851;;;;4627865;"Аксесуари до електронних книг";0;0
1609;196452;;;;156670;"Комплектующие для пурифаеров";0;0
1608;196453;;;;156670;"Змінні картриджі для проточних фільтрів";0;0
1610;196454;;;;156670;"Змінні картриджі для систем зворотного осмосу";0;0
3980;196455;;;;149287;"Фільтри для питної води";0;0
2971;196456;;;;196455;"Проточні фільтри";0;0
3984;196457;;;;435974;Фільтри-глечики;0;0
3344;196458;;;;196455;"Системи зворотного осмосу";0;0
3985;196459;;;;4651378;"Магістральні фільтри для води";0;0
964;196460;;;;4651378;"Для холодной воды";0;0
959;196461;;;;4651378;"Для горячей воды";0;0
3987;196462;;;;4651378;"Фільтри від накипу";0;0
3989;196463;;;;196462;"Фильтры от накипи для душа";0;0
3988;196464;;;;196462;"Фильтры от накипи для бойлеров";0;0
3991;196465;;;;196462;"Фильтры от накипи для стиральных машин";0;0
3434;196466;;;;4625077;"Спеціалізована хімія";0;0
977;196755;;;;203883;"Домашні планетарії";0;0
2066;196825;;;;203883;Мікроскопи;0;0
769;197324;;;;88468;"Гигиена и уход за ребенком";0;0
900;197325;;;;3973660;"Дитячі ванночки та аксесуари";0;0
904;197393;;;;3973660;"Дитячі горщики, сидіння та накладки";0;0
3869;198199;;;;83916;"Туристичні грілки";0;0
1629;198450;;;;155548;"Комплекти меблів для ванної";0;0
1613;199412;;;;156670;"Комплектующие для фильтров кувшинов";0;0
3893;199413;;;;156672;"Угольные фильтры";0;0
1589;199414;;;;156672;"Комплексне очищення";0;0
3921;199415;;;;156672;"Пом'якшувачі води";0;0
2443;199416;;;;156672;Знезалізнювачі;0;0
806;199417;;;;149287;"Готові рішення для очищення води";0;0
4255;200388;;;;169823;"Штори та фіранки";0;0
1506;200468;;;;4660244;"Клейові пістолети та аксесуари";0;0
2092;200603;;;;80026;"Многофункциональные панели (реобасы)";0;0
3723;200643;;;;80106;"Тепла підлога";0;0
259;202253;;;;4660594;"Аксесуари до навушників";0;0
279;202284;;;;152459;"Аксесуари до садової техніки";0;0
2534;203883;;;;81202;"Оптичні прилади";0;0
2801;203893;;;;203883;"Підзорні труби";0;0
929;207451;;;;102573;"Дитячі стільці";0;0
1385;208242;;;;80106;"Інсталяційні системи";0;0
357;208243;;;;435974;"Апарати для газування";0;0
1384;209002;;;;208242;Інсталяції;0;0
1532;209003;;;;208242;"Кнопки для змиву";0;0
1600;209004;;;;208242;"Комплектуючі для інсталяції";0;0
413;210152;;;;4624900;"Батути й аксесуари";0;0
3381;212775;;;;4265798;"Слінги, рюкзаки, переноски";0;0
2965;213308;;;;169823;Підковдри;0;0
3832;217880;;;;80106;Трапи;0;0
3099;217881;;;;80106;"Решетки для трапа";0;0
298;219275;;;;132895;"Аксессуары для фитнеса";0;0
1969;219954;;;;435974;Маринатори;0;0
292;221177;;;;80015;"ТВ запчастини та обладнання";0;0
2271;224329;;;;80100;"Музичні центри та магнітоли";0;0
3022;228148;;;;4628411;"Радіатори опалення";0;0
3920;230133;;;;4627949;"Сучасний дім";0;0
2560;230134;;;;4628418;Освітлення;0;0
1873;230135;;;;230134;Лампи;0;0
2557;230409;;;;84625;"Зброя під патрон Флобера";0;0
3207;231000;;;;230134;"Светодиодные светильники";0;0
1732;232175;;;;4648950;"Котли твердопаливні";0;0
3507;232621;;;;4658582;"Чистка і догляд за зброєю";0;0
266;233445;;;;203883;"Аксесуари до оптики";0;0
391;234047;;;;4624893;"Бадмінтон, спідмінтон, сквош";0;0
3208;234332;;;;230134;"Светодиодные уличные светильники";0;0
3750;234541;;;;2394287;"Техніка захисту інформації";0;0
3205;234721;;;;230134;"Світлодіодна стрічка";0;0
3830;234955;;;;4659231;"Трансформатори для ламп";0;0
3325;235355;;;;4638335;Сигналізація;0;0
835;235372;;;;235355;Датчики;0;0
4108;235445;;;;235355;Централі;0;0
3943;235629;;;;235355;"Пристрої керування сигналізацією";0;0
5388;235736;;;;235355;Сирени;0;0
1630;236220;;;;235355;"Комплекти сигналізацій";0;0
285;236461;;;;235355;"Аксесуари до сигналізацій";0;0
974;236805;;;;4627865;Док-станції;0;0
654;237067;;;;4638335;Відеоспостереження;0;0
1437;237071;;;;237067;"Камери відеоспостереження";0;0
1623;237612;;;;237067;"Комплекти відеоспостереження";0;0
3107;237815;;;;80158;Роботи-пилососи;0;0
349;237962;;;;237067;"Антени для відеоспостереження";0;0
221;237992;;;;237067;"Аксесуари для відеоспостереження";0;0
1270;238186;;;;208242;"Застінні зливні бачки";0;0
1513;238247;;;;80079;"Климатические комплексы";0;0
1439;238600;;;;152463;Каминокомплекты;0;0
3629;238747;;;;4630027;"Сушарки для рук";0;0
1028;238749;;;;4630027;"Йоржики та стійки";0;0
552;238751;;;;4630027;"Тримачі туалетного паперу";0;0
2421;239221;;;;81202;"Мультиінструменти, ножі, точила та аксесуари";0;0
3070;239397;;;;237067;"Реєстратори для відеоспостереження";0;0
3347;241121;;;;237067;"Системи передавання відеосигналу радіоканалом";0;0
3905;241315;;;;230134;"Вуличне освітлення";0;0
4314;241576;;;;230133;Енергонезалежність;0;0
3731;242289;;;;80079;"Термометри та гігрометри";0;0
742;242290;;;;80252;"Газові конвектори";0;0
573;245547;;;;4639184;Вазони;0;0
2064;246720;;;;80192;"Микатермические обогреватели";0;0
1411;248659;;;;80260;Ялинки;0;0
1872;248894;;;;80254;Ламінатори;0;0
832;250384;;;;4658426;"Далекоміри мисливські";0;0
3467;250809;;;;81203;"Спортивные часы";0;0
4031;252133;;;;435969;Фотоепілятори;0;0
440;252454;;;;80254;"Біндери (брошурувальники)";0;0
3935;254366;;;;4660594;"Підсилювачі для навушників";0;0
2922;254834;;;;4674798;"Прилади нічного бачення";0;0
981;259632;;;;4638335;Домофони;0;0
649;259633;;;;259632;Відеодомофони;0;0
2606;260016;;;;259632;"Панелі виклику";0;0
233;260040;;;;259632;"Аксесуари до домофонів";0;0
1719;266262;;;;2324702;"Косметика для догляду для дітей";0;0
3006;266303;;;;3933312;Пустушки;0;0
3424;266309;;;;3933312;"Соски для пляшечок";0;0
564;266332;;;;3933312;Пляшечки;0;0
895;267134;;;;3933312;"Дитячий посуд";0;0
2930;267137;;;;3973653;"Речі для догляду";0;0
2111;267223;;;;4265798;Молоковідсмоктувачі;0;0
2270;267255;;;;4627893;"Музичні інструменти та обладнання";0;0
327;267256;;;;4628348;"Акустичні гітари";0;0
4277;267838;;;;4628348;Електрогітари;0;0
613;268095;;;;83882;Велошоломи;0;0
606;268120;;;;83882;Велорукавиці;0;0
610;268123;;;;83882;Велосумки;0;0
